Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Notes
"Tue, Jan 15, 2019",8:00p,Miami Heat,86,Milwaukee Bucks,124,Box Score,,17626,
"Tue, Jan 15, 2019",9:00p,Golden State Warriors,142,Denver Nuggets,111,Box Score,,19896,
"Tue, Jan 15, 2019",10:30p,Chicago Bulls,100,Los Angeles Lakers,107,Box Score,,18997,
"Wed, Jan 16, 2019",7:00p,Orlando Magic,115,Detroit Pistons,120,Box Score,OT,14019,
"Wed, Jan 16, 2019",8:00p,Toronto Raptors,108,Boston Celtics,117,Box Score,,18624,
"Wed, Jan 16, 2019",8:00p,Brooklyn Nets,145,Houston Rockets,142,Box Score,OT,18055,
"Wed, Jan 16, 2019",8:00p,Milwaukee Bucks,111,Memphis Grizzlies,101,Box Score,,14921,
"Wed, Jan 16, 2019",8:30p,San Antonio Spurs,105,Dallas Mavericks,101,Box Score,,20214,
"Wed, Jan 16, 2019",10:00p,Cleveland Cavaliers,112,Portland Trail Blazers,129,Box Score,,19089,
"Wed, Jan 16, 2019",10:30p,New Orleans Pelicans,140,Golden State Warriors,147,Box Score,,19596,
"Wed, Jan 16, 2019",10:30p,Utah Jazz,129,Los Angeles Clippers,109,Box Score,,15535,
"Thu, Jan 17, 2019",3:00p,New York Knicks,100,Washington Wizards,101,Box Score,,19078,"at London, England"
"Thu, Jan 17, 2019",7:00p,Sacramento Kings,95,Charlotte Hornets,114,Box Score,,15431,
"Thu, Jan 17, 2019",7:00p,Philadelphia 76ers,120,Indiana Pacers,96,Box Score,,16007,
"Thu, Jan 17, 2019",7:30p,Phoenix Suns,109,Toronto Raptors,111,Box Score,,19800,
Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Notes
"Thu, Jan 17, 2019",9:00p,Chicago Bulls,105,Denver Nuggets,135,Box Score,,17289,
"Thu, Jan 17, 2019",9:30p,Los Angeles Lakers,138,Oklahoma City Thunder,128,Box Score,OT,18203,
"Fri, Jan 18, 2019",7:00p,Memphis Grizzlies,116,Boston Celtics,122,Box Score,,18624,
"Fri, Jan 18, 2019",7:00p,Miami Heat,93,Detroit Pistons,98,Box Score,,17228,
"Fri, Jan 18, 2019",7:00p,Brooklyn Nets,117,Orlando Magic,115,Box Score,,17840,
"Fri, Jan 18, 2019",8:00p,San Antonio Spurs,116,Minnesota Timberwolves,113,Box Score,,17222,
"Fri, Jan 18, 2019",9:00p,Cleveland Cavaliers,99,Utah Jazz,115,Box Score,,18306,
"Fri, Jan 18, 2019",10:30p,Golden State Warriors,112,Los Angeles Clippers,94,Box Score,,19068,
"Fri, Jan 18, 2019",10:30p,New Orleans Pelicans,112,Portland Trail Blazers,128,Box Score,,19598,
"Sat, Jan 19, 2019",3:30p,Oklahoma City Thunder,117,Philadelphia 76ers,115,Box Score,,20646,
"Sat, Jan 19, 2019",5:00p,Phoenix Suns,115,Charlotte Hornets,135,Box Score,,19278,
"Sat, Jan 19, 2019",7:00p,Sacramento Kings,103,Detroit Pistons,101,Box Score,,15377,
"Sat, Jan 19, 2019",7:00p,Dallas Mavericks,99,Indiana Pacers,111,Box Score,,17508,
"Sat, Jan 19, 2019",7:00p,Milwaukee Bucks,118,Orlando Magic,108,Box Score,,18846,
"Sat, Jan 19, 2019",7:30p,Boston Celtics,113,Atlanta Hawks,105,Box Score,,16626,
"Sat, Jan 19, 2019",7:30p,Memphis Grizzlies,90,Toronto Raptors,119,Box Score,,19800,
"Sat, Jan 19, 2019",8:00p,Miami Heat,117,Chicago Bulls,103,Box Score,,20926,
"Sat, Jan 19, 2019",8:30p,Los Angeles Lakers,134,Houston Rockets,138,Box Score,OT,18055,
"Sat, Jan 19, 2019",10:00p,Cleveland Cavaliers,102,Denver Nuggets,124,Box Score,,19520,
"Sun, Jan 20, 2019",6:00p,Charlotte Hornets,95,Indiana Pacers,120,Box Score,,15015,
Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Notes
"Sun, Jan 20, 2019",7:00p,Phoenix Suns,114,Minnesota Timberwolves,116,Box Score,,14607,
"Sun, Jan 20, 2019",7:00p,Los Angeles Clippers,103,San Antonio Spurs,95,Box Score,,18354,
"Mon, Jan 21, 2019",12:30p,Oklahoma City Thunder,127,New York Knicks,109,Box Score,,19493,
"Mon, Jan 21, 2019",1:00p,Chicago Bulls,104,Cleveland Cavaliers,88,Box Score,,19432,
"Mon, Jan 21, 2019",2:00p,Dallas Mavericks,106,Milwaukee Bucks,116,Box Score,,17963,
"Mon, Jan 21, 2019",2:00p,Detroit Pistons,87,Washington Wizards,101,Box Score,,16229,
"Mon, Jan 21, 2019",3:00p,Orlando Magic,122,Atlanta Hawks,103,Box Score,,16611,
"Mon, Jan 21, 2019",3:30p,Sacramento Kings,94,Brooklyn Nets,123,Box Score,,14233,
"Mon, Jan 21, 2019",5:30p,New Orleans Pelicans,105,Memphis Grizzlies,85,Box Score,,17794,
"Mon, Jan 21, 2019",6:00p,Miami Heat,99,Boston Celtics,107,Box Score,,18624,
"Mon, Jan 21, 2019",8:00p,Houston Rockets,93,Philadelphia 76ers,121,Box Score,,20313,
"Mon, Jan 21, 2019",9:00p,Portland Trail Blazers,109,Utah Jazz,104,Box Score,,18306,
"Mon, Jan 21, 2019",10:30p,Golden State Warriors,130,Los Angeles Lakers,111,Box Score,,18997,
"Tue, Jan 22, 2019",7:00p,Sacramento Kings,105,Toronto Raptors,120,Box Score,,19800,
"Tue, Jan 22, 2019",8:00p,Portland Trail Blazers,114,Oklahoma City Thunder,123,Box Score,,18203,
"Tue, Jan 22, 2019",8:30p,Los Angeles Clippers,98,Dallas Mavericks,106,Box Score,,19466,
"Tue, Jan 22, 2019",9:00p,Minnesota Timberwolves,118,Phoenix Suns,91,Box Score,,14460,
"Wed, Jan 23, 2019",7:00p,Toronto Raptors,106,Indiana Pacers,110,Box Score,,16879,
"Wed, Jan 23, 2019",7:30p,Cleveland Cavaliers,103,Boston Celtics,123,Box Score,,18624,
"Wed, Jan 23, 2019",7:30p,Orlando Magic,110,Brooklyn Nets,114,Box Score,,13185,
Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Notes
"Wed, Jan 23, 2019",7:30p,Los Angeles Clippers,111,Miami Heat,99,Box Score,,19600,
"Wed, Jan 23, 2019",7:30p,Houston Rockets,114,New York Knicks,110,Box Score,,18819,
"Wed, Jan 23, 2019",8:00p,Atlanta Hawks,121,Chicago Bulls,101,Box Score,,18223,
"Wed, Jan 23, 2019",8:00p,Charlotte Hornets,118,Memphis Grizzlies,107,Box Score,,12863,
"Wed, Jan 23, 2019",8:00p,Detroit Pistons,98,New Orleans Pelicans,94,Box Score,,18181,
"Wed, Jan 23, 2019",8:00p,San Antonio Spurs,120,Philadelphia 76ers,122,Box Score,,20339,
"Wed, Jan 23, 2019",10:30p,Denver Nuggets,108,Utah Jazz,114,Box Score,,18306,
"Thu, Jan 24, 2019",8:00p,New Orleans Pelicans,116,Oklahoma City Thunder,122,Box Score,,18203,
"Thu, Jan 24, 2019",8:00p,Golden State Warriors,126,Washington Wizards,118,Box Score,,20409,
"Thu, Jan 24, 2019",9:00p,Portland Trail Blazers,120,Phoenix Suns,106,Box Score,,15441,
"Thu, Jan 24, 2019",10:30p,Minnesota Timberwolves,120,Los Angeles Lakers,105,Box Score,,18997,
"Fri, Jan 25, 2019",7:00p,Washington Wizards,95,Orlando Magic,91,Box Score,,17216,
"Fri, Jan 25, 2019",7:30p,New York Knicks,99,Brooklyn Nets,109,Box Score,,17033,
"Fri, Jan 25, 2019",7:30p,Miami Heat,100,Cleveland Cavaliers,94,Box Score,,19432,
"Fri, Jan 25, 2019",8:00p,Los Angeles Clippers,106,Chicago Bulls,101,Box Score,,19354,
"Fri, Jan 25, 2019",8:00p,Toronto Raptors,119,Houston Rockets,121,Box Score,,18055,
"Fri, Jan 25, 2019",8:00p,Sacramento Kings,99,Memphis Grizzlies,96,Box Score,,14486,
"Fri, Jan 25, 2019",8:30p,Detroit Pistons,101,Dallas Mavericks,106,Box Score,,20327,
"Fri, Jan 25, 2019",8:30p,Charlotte Hornets,99,Milwaukee Bucks,108,Box Score,,17803,
"Fri, Jan 25, 2019",9:00p,Phoenix Suns,95,Denver Nuggets,132,Box Score,,17425,
Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Notes
"Fri, Jan 25, 2019",9:00p,Minnesota Timberwolves,102,Utah Jazz,106,Box Score,,18306,
"Sat, Jan 26, 2019",6:00p,San Antonio Spurs,126,New Orleans Pelicans,114,Box Score,,17724,
"Sat, Jan 26, 2019",8:00p,Indiana Pacers,103,Memphis Grizzlies,106,Box Score,,14486,
"Sat, Jan 26, 2019",8:30p,Golden State Warriors,115,Boston Celtics,111,Box Score,,18624,
"Sat, Jan 26, 2019",9:00p,Philadelphia 76ers,110,Denver Nuggets,126,Box Score,,19673,
"Sat, Jan 26, 2019",10:00p,Atlanta Hawks,111,Portland Trail Blazers,120,Box Score,,19629,
"Sun, Jan 27, 2019",3:30p,Cleveland Cavaliers,104,Chicago Bulls,101,Box Score,,19675,
"Sun, Jan 27, 2019",3:30p,Sacramento Kings,108,Los Angeles Clippers,122,Box Score,,19068,
"Sun, Jan 27, 2019",6:00p,Milwaukee Bucks,112,Oklahoma City Thunder,118,Box Score,,18203,
"Sun, Jan 27, 2019",7:00p,Toronto Raptors,123,Dallas Mavericks,120,Box Score,,20308,
"Sun, Jan 27, 2019",7:00p,Orlando Magic,98,Houston Rockets,103,Box Score,,18055,
"Sun, Jan 27, 2019",7:00p,Utah Jazz,125,Minnesota Timberwolves,111,Box Score,,14542,
"Sun, Jan 27, 2019",7:00p,Washington Wizards,119,San Antonio Spurs,132,Box Score,,18354,
"Sun, Jan 27, 2019",7:30p,Miami Heat,106,New York Knicks,97,Box Score,,18852,
"Sun, Jan 27, 2019",9:30p,Phoenix Suns,102,Los Angeles Lakers,116,Box Score,,18997,
"Mon, Jan 28, 2019",7:00p,New York Knicks,92,Charlotte Hornets,101,Box Score,,13963,
"Mon, Jan 28, 2019",7:00p,Golden State Warriors,132,Indiana Pacers,100,Box Score,,17923,
"Mon, Jan 28, 2019",7:30p,Brooklyn Nets,104,Boston Celtics,112,Box Score,,18624,
"Mon, Jan 28, 2019",8:00p,Denver Nuggets,95,Memphis Grizzlies,92,Box Score,,12917,
"Mon, Jan 28, 2019",10:30p,Atlanta Hawks,123,Los Angeles Clippers,118,Box Score,,17382,
Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Notes
"Tue, Jan 29, 2019",7:00p,Washington Wizards,113,Cleveland Cavaliers,116,Box Score,,19432,
"Tue, Jan 29, 2019",7:00p,Milwaukee Bucks,115,Detroit Pistons,105,Box Score,,14187,
"Tue, Jan 29, 2019",7:00p,Oklahoma City Thunder,126,Orlando Magic,117,Box Score,,16341,
"Tue, Jan 29, 2019",7:30p,Chicago Bulls,117,Brooklyn Nets,122,Box Score,,12726,
"Tue, Jan 29, 2019",8:00p,New Orleans Pelicans,121,Houston Rockets,116,Box Score,,18055,
"Tue, Jan 29, 2019",8:30p,Phoenix Suns,124,San Antonio Spurs,126,Box Score,,18121,
"Tue, Jan 29, 2019",10:30p,Philadelphia 76ers,121,Los Angeles Lakers,105,Box Score,,18997,
"Wed, Jan 30, 2019",7:30p,Charlotte Hornets,94,Boston Celtics,126,Box Score,,18624,
"Wed, Jan 30, 2019",7:30p,Chicago Bulls,105,Miami Heat,89,Box Score,,19600,
"Wed, Jan 30, 2019",7:30p,Dallas Mavericks,114,New York Knicks,90,Box Score,,18842,
"Wed, Jan 30, 2019",8:00p,Memphis Grizzlies,97,Minnesota Timberwolves,99,Box Score,OT,13615,
"Wed, Jan 30, 2019",8:00p,Denver Nuggets,105,New Orleans Pelicans,99,Box Score,,14211,
"Wed, Jan 30, 2019",8:00p,Indiana Pacers,89,Washington Wizards,107,Box Score,,15354,
"Wed, Jan 30, 2019",10:00p,Atlanta Hawks,113,Sacramento Kings,135,Box Score,,17583,
"Wed, Jan 30, 2019",10:30p,Utah Jazz,105,Portland Trail Blazers,132,Box Score,,19393,
"Thu, Jan 31, 2019",7:00p,Dallas Mavericks,89,Detroit Pistons,93,Box Score,,14075,
"Thu, Jan 31, 2019",7:00p,Indiana Pacers,100,Orlando Magic,107,Box Score,,16625,
"Thu, Jan 31, 2019",8:00p,Milwaukee Bucks,105,Toronto Raptors,92,Box Score,,19800,
"Thu, Jan 31, 2019",8:30p,Brooklyn Nets,114,San Antonio Spurs,117,Box Score,,18057,
"Thu, Jan 31, 2019",10:30p,Philadelphia 76ers,113,Golden State Warriors,104,Box Score,,19596,
"Thu, Jan 31, 2019",10:30p,Los Angeles Lakers,123,Los Angeles Clippers,120,Box Score,OT,19068,
